"Step","supervised_test_lr:0.00025 - svl_test/Loss/train","supervised_test_lr:0.00025 - svl_test/Loss/train__MIN","supervised_test_lr:0.00025 - svl_test/Loss/train__MAX","supervised_test_lr:1e-05 - svl_test/Loss/train","supervised_test_lr:1e-05 - svl_test/Loss/train__MIN","supervised_test_lr:1e-05 - svl_test/Loss/train__MAX","supervised_test_lr:5e-05 - svl_test/Loss/train","supervised_test_lr:5e-05 - svl_test/Loss/train__MIN","supervised_test_lr:5e-05 - svl_test/Loss/train__MAX","supervised_test_lr:0.0001 - svl_test/Loss/train","supervised_test_lr:0.0001 - svl_test/Loss/train__MIN","supervised_test_lr:0.0001 - svl_test/Loss/train__MAX","supervised_test_lr:0.0005 - svl_test/Loss/train","supervised_test_lr:0.0005 - svl_test/Loss/train__MIN","supervised_test_lr:0.0005 - svl_test/Loss/train__MAX"
"93","0.005589256892562844","0.005589256892562844","0.005589256892562844","0.00807123035095477","0.00807123035095477","0.00807123035095477","0.0067401280054279296","0.0067401280054279296","0.0067401280054279296","0.0062511975556844845","0.0062511975556844845","0.0062511975556844845","0.005189619575200292","0.005189619575200292","0.005189619575200292"
"94","0.005576700714300387","0.005576700714300387","0.005576700714300387","0.008060249082821732","0.008060249082821732","0.008060249082821732","0.006733292796222183","0.006733292796222183","0.006733292796222183","0.006239251941830541","0.006239251941830541","0.006239251941830541","0.005170552685740404","0.005170552685740404","0.005170552685740404"
"95","0.005559814094643419","0.005559814094643419","0.005559814094643419","0.008039102259014422","0.008039102259014422","0.008039102259014422","0.006724401648777227","0.006724401648777227","0.006724401648777227","0.006220804498298094","0.006220804498298094","0.006220804498298094","0.005151887385485073","0.005151887385485073","0.005151887385485073"
"96","0.0055673995763451485","0.0055673995763451485","0.0055673995763451485","0.008035670495398032","0.008035670495398032","0.008035670495398032","0.006719851861513841","0.006719851861513841","0.006719851861513841","0.006216200995064962","0.006216200995064962","0.006216200995064962","0.005163584423523086","0.005163584423523086","0.005163584423523086"
"97","0.005550740010221489","0.005550740010221489","0.005550740010221489","0.008028053896850906","0.008028053896850906","0.008028053896850906","0.0067044631820560125","0.0067044631820560125","0.0067044631820560125","0.006200256078348805","0.006200256078348805","0.006200256078348805","0.005153264093678445","0.005153264093678445","0.005153264093678445"
"98","0.005543966413824819","0.005543966413824819","0.005543966413824819","0.008006257325178012","0.008006257325178012","0.008006257325178012","0.006691517706106727","0.006691517706106727","0.006691517706106727","0.00618862165720202","0.00618862165720202","0.00618862165720202","0.005142373396665789","0.005142373396665789","0.005142373396665789"
"99","0.005532167492977654","0.005532167492977654","0.005532167492977654","0.007995625390321948","0.007995625390321948","0.007995625390321948","0.006686256155565691","0.006686256155565691","0.006686256155565691","0.006178526785030651","0.006178526785030651","0.006178526785030651","0.005129121646556693","0.005129121646556693","0.005129121646556693"
"100","0.00552522261083747","0.00552522261083747","0.00552522261083747","0.007981735310750082","0.007981735310750082","0.007981735310750082","0.006672156339239639","0.006672156339239639","0.006672156339239639","0.006171708252319756","0.006171708252319756","0.006171708252319756","0.00513328165106941","0.00513328165106941","0.00513328165106941"
"101","0.005495518931032469","0.005495518931032469","0.005495518931032469","0.007963566128940633","0.007963566128940633","0.007963566128940633","0.0066653489096400636","0.0066653489096400636","0.0066653489096400636","0.006160193574032746","0.006160193574032746","0.006160193574032746","0.005105625949605989","0.005105625949605989","0.005105625949605989"
"102","0.005488886308739893","0.005488886308739893","0.005488886308739893","0.007962991687236354","0.007962991687236354","0.007962991687236354","0.00664986473081323","0.00664986473081323","0.00664986473081323","0.0061522978454983486","0.0061522978454983486","0.0061522978454983486","0.005095655098557472","0.005095655098557472","0.005095655098557472"
"103","0.005483491351090682","0.005483491351090682","0.005483491351090682","0.007948837029592445","0.007948837029592445","0.007948837029592445","0.00665296969236806","0.00665296969236806","0.00665296969236806","0.006139330997636232","0.006139330997636232","0.006139330997636232","0.005090357565980715","0.005090357565980715","0.005090357565980715"
"104","0.005462831555632874","0.005462831555632874","0.005462831555632874","0.007930965982571555","0.007930965982571555","0.007930965982571555","0.006635103471732388","0.006635103471732388","0.006635103471732388","0.006133627466624603","0.006133627466624603","0.006133627466624603","0.005074532702565193","0.005074532702565193","0.005074532702565193"
"105","0.00546199873497244","0.00546199873497244","0.00546199873497244","0.007920801794777313","0.007920801794777313","0.007920801794777313","0.006635759355655561","0.006635759355655561","0.006635759355655561","0.00613148718548473","0.00613148718548473","0.00613148718548473","0.005076503255016481","0.005076503255016481","0.005076503255016481"
"106","0.0054538552212761715","0.0054538552212761715","0.0054538552212761715","0.00791857524018269","0.00791857524018269","0.00791857524018269","0.006622901724767871","0.006622901724767871","0.006622901724767871","0.006120485069307809","0.006120485069307809","0.006120485069307809","0.0050658334415250765","0.0050658334415250765","0.0050658334415250765"
"107","0.0054335687988592936","0.0054335687988592936","0.0054335687988592936","0.007897719202446751","0.007897719202446751","0.007897719202446751","0.0066228607029188424","0.0066228607029188424","0.0066228607029188424","0.006105119779628391","0.006105119779628391","0.006105119779628391","0.0050529472646303475","0.0050529472646303475","0.0050529472646303475"
"108","0.005437079753998357","0.005437079753998357","0.005437079753998357","0.007881351601099595","0.007881351601099595","0.007881351601099595","0.0066032130271196365","0.0066032130271196365","0.0066032130271196365","0.006099662040166247","0.006099662040166247","0.006099662040166247","0.005057668318234694","0.005057668318234694","0.005057668318234694"
"109","0.005430182131628196","0.005430182131628196","0.005430182131628196","0.007880919074523263","0.007880919074523263","0.007880919074523263","0.0066017354499005405","0.0066017354499005405","0.0066017354499005405","0.006081093403433139","0.006081093403433139","0.006081093403433139","0.0050424224270197255","0.0050424224270197255","0.0050424224270197255"
"110","0.005408558849012479","0.005408558849012479","0.005408558849012479","0.0078623642087526","0.0078623642087526","0.0078623642087526","0.00659079005708918","0.00659079005708918","0.00659079005708918","0.006076584332428562","0.006076584332428562","0.006076584332428562","0.005030904421194767","0.005030904421194767","0.005030904421194767"
"111","0.00540275946938588","0.00540275946938588","0.00540275946938588","0.007846923617762513","0.007846923617762513","0.007846923617762513","0.006575115728386057","0.006575115728386057","0.006575115728386057","0.006072104966733605","0.006072104966733605","0.006072104966733605","0.005025012127589434","0.005025012127589434","0.005025012127589434"
"112","0.005389882164308801","0.005389882164308801","0.005389882164308801","0.007843942352337763","0.007843942352337763","0.007843942352337763","0.0065707606651509804","0.0065707606651509804","0.0065707606651509804","0.0060703312628902495","0.0060703312628902495","0.0060703312628902495","0.0050223349292840185","0.0050223349292840185","0.0050223349292840185"
"113","0.005391267302911729","0.005391267302911729","0.005391267302911729","0.007830822379522337","0.007830822379522337","0.007830822379522337","0.0065603195544099435","0.0065603195544099435","0.0065603195544099435","0.0060579214041354135","0.0060579214041354135","0.0060579214041354135","0.005024428751009206","0.005024428751009206","0.005024428751009206"
"114","0.00537165034620557","0.00537165034620557","0.00537165034620557","0.007825329492334276","0.007825329492334276","0.007825329492334276","0.006552544757141732","0.006552544757141732","0.006552544757141732","0.006046794922440313","0.006046794922440313","0.006046794922440313","0.004995410854462534","0.004995410854462534","0.004995410854462534"
"115","0.005358520138543099","0.005358520138543099","0.005358520138543099","0.007815537266045188","0.007815537266045188","0.007815537266045188","0.006541111705397877","0.006541111705397877","0.006541111705397877","0.006033793193637393","0.006033793193637393","0.006033793193637393","0.004985232478550945","0.004985232478550945","0.004985232478550945"
"116","0.005349721196883668","0.005349721196883668","0.005349721196883668","0.007801260847675924","0.007801260847675924","0.007801260847675924","0.006528821385776003","0.006528821385776003","0.006528821385776003","0.006027597725430193","0.006027597725430193","0.006027597725430193","0.004981699773149255","0.004981699773149255","0.004981699773149255"
"117","0.005355109572216558","0.005355109572216558","0.005355109572216558","0.007802370091667399","0.007802370091667399","0.007802370091667399","0.006528887213789858","0.006528887213789858","0.006528887213789858","0.0060250261788799735","0.0060250261788799735","0.0060250261788799735","0.004995282700595756","0.004995282700595756","0.004995282700595756"
"118","0.005337538833070236","0.005337538833070236","0.005337538833070236","0.007783828303217888","0.007783828303217888","0.007783828303217888","0.006524293440937375","0.006524293440937375","0.006524293440937375","0.006013736647825378","0.006013736647825378","0.006013736647825378","0.004967140727482426","0.004967140727482426","0.004967140727482426"
"119","0.005337400497713436","0.005337400497713436","0.005337400497713436","0.007768632436636835","0.007768632436636835","0.007768632436636835","0.006516124354675412","0.006516124354675412","0.006516124354675412","0.00601355146500282","0.00601355146500282","0.00601355146500282","0.004969219682000888","0.004969219682000888","0.004969219682000888"
"120","0.005325770233563769","0.005325770233563769","0.005325770233563769","0.007760630517926377","0.007760630517926377","0.007760630517926377","0.006503572687506676","0.006503572687506676","0.006503572687506676","0.006002245587296784","0.006002245587296784","0.006002245587296784","0.004957812518114224","0.004957812518114224","0.004957812518114224"
"121","0.005309786768824172","0.005309786768824172","0.005309786768824172","0.00775477815962707","0.00775477815962707","0.00775477815962707","0.006501183267876816","0.006501183267876816","0.006501183267876816","0.005991927275317721","0.005991927275317721","0.005991927275317721","0.004954318569313425","0.004954318569313425","0.004954318569313425"
"122","0.005307987919271302","0.005307987919271302","0.005307987919271302","0.007747523088861878","0.007747523088861878","0.007747523088861878","0.006496995377043883","0.006496995377043883","0.006496995377043883","0.005984945120871998","0.005984945120871998","0.005984945120871998","0.00494796132746463","0.00494796132746463","0.00494796132746463"
"123","0.005300625862825352","0.005300625862825352","0.005300625862825352","0.007745203547528945","0.007745203547528945","0.007745203547528945","0.0064881118256986765","0.0064881118256986765","0.0064881118256986765","0.005970992346798691","0.005970992346798691","0.005970992346798691","0.0049447662944051745","0.0049447662944051745","0.0049447662944051745"
"124","0.005291420791763812","0.005291420791763812","0.005291420791763812","0.0077237874356796965","0.0077237874356796965","0.0077237874356796965","0.006477522581311253","0.006477522581311253","0.006477522581311253","0.005958552292819756","0.005958552292819756","0.005958552292819756","0.004940694188311075","0.004940694188311075","0.004940694188311075"
"125","0.005277768068481237","0.005277768068481237","0.005277768068481237","0.007719872456315595","0.007719872456315595","0.007719872456315595","0.006467449619473579","0.006467449619473579","0.006467449619473579","0.005950134465820156","0.005950134465820156","0.005950134465820156","0.004934270463612241","0.004934270463612241","0.004934270463612241"
"126","0.005260633469636862","0.005260633469636862","0.005260633469636862","0.007706888204362865","0.007706888204362865","0.007706888204362865","0.006464864660908158","0.006464864660908158","0.006464864660908158","0.005948941713237825","0.005948941713237825","0.005948941713237825","0.00491454988756838","0.00491454988756838","0.00491454988756838"
