"Step","UnsupervisedLearning1 - Loss/val","UnsupervisedLearning1 - Loss/val__MIN","UnsupervisedLearning1 - Loss/val__MAX"
"447","-12.938224792480469","-12.938224792480469","-12.938224792480469"
"448","-12.937876462936401","-12.937876462936401","-12.937876462936401"
"449","-12.938309371471405","-12.938309371471405","-12.938309371471405"
"450","-12.941177010536194","-12.941177010536194","-12.941177010536194"
"451","-12.93092805147171","-12.93092805147171","-12.93092805147171"
"452","-12.934814542531967","-12.934814542531967","-12.934814542531967"
"453","-12.93619093298912","-12.93619093298912","-12.93619093298912"
"454","-12.939382016658783","-12.939382016658783","-12.939382016658783"
"455","-12.93155774474144","-12.93155774474144","-12.93155774474144"
"456","-12.933702200651169","-12.933702200651169","-12.933702200651169"
"457","-12.932897239923477","-12.932897239923477","-12.932897239923477"
"458","-12.938276559114456","-12.938276559114456","-12.938276559114456"
"459","-12.938373118638992","-12.938373118638992","-12.938373118638992"
"460","-12.938514947891235","-12.938514947891235","-12.938514947891235"
"461","-12.933299332857132","-12.933299332857132","-12.933299332857132"
"462","-12.938002467155457","-12.938002467155457","-12.938002467155457"
"463","-12.929710894823074","-12.929710894823074","-12.929710894823074"
"464","-12.9333016872406","-12.9333016872406","-12.9333016872406"
"465","-12.938248932361603","-12.938248932361603","-12.938248932361603"
"466","-12.938898533582687","-12.938898533582687","-12.938898533582687"
"467","-12.94104254245758","-12.94104254245758","-12.94104254245758"
"468","-12.942314505577087","-12.942314505577087","-12.942314505577087"
"469","-12.938088983297348","-12.938088983297348","-12.938088983297348"
"470","-12.93851488828659","-12.93851488828659","-12.93851488828659"
"471","-12.932244300842285","-12.932244300842285","-12.932244300842285"
"472","-12.93761122226715","-12.93761122226715","-12.93761122226715"
"473","-12.937954783439636","-12.937954783439636","-12.937954783439636"
"474","-12.935305625200272","-12.935305625200272","-12.935305625200272"
"475","-12.933370649814606","-12.933370649814606","-12.933370649814606"
"476","-12.930061966180801","-12.930061966180801","-12.930061966180801"
"477","-12.929957211017609","-12.929957211017609","-12.929957211017609"
"478","-12.933045655488968","-12.933045655488968","-12.933045655488968"
"479","-12.940448194742203","-12.940448194742203","-12.940448194742203"
"480","-12.941043764352798","-12.941043764352798","-12.941043764352798"
"481","-12.936067163944244","-12.936067163944244","-12.936067163944244"
"482","-12.938554346561432","-12.938554346561432","-12.938554346561432"
"483","-12.931469947099686","-12.931469947099686","-12.931469947099686"
"484","-12.932752341032028","-12.932752341032028","-12.932752341032028"
"485","-12.93869224190712","-12.93869224190712","-12.93869224190712"
"486","-12.935320615768433","-12.935320615768433","-12.935320615768433"
"487","-12.945063948631287","-12.945063948631287","-12.945063948631287"
"488","-12.94277998805046","-12.94277998805046","-12.94277998805046"
"489","-12.94328698515892","-12.94328698515892","-12.94328698515892"
"490","-12.943034529685974","-12.943034529685974","-12.943034529685974"
"491","-12.938393384218216","-12.938393384218216","-12.938393384218216"
"492","-12.939760953187943","-12.939760953187943","-12.939760953187943"
"493","-12.94154605269432","-12.94154605269432","-12.94154605269432"
"494","-12.938927590847015","-12.938927590847015","-12.938927590847015"
"495","-12.93792051076889","-12.93792051076889","-12.93792051076889"
"496","-12.937401354312897","-12.937401354312897","-12.937401354312897"
"497","-12.940387219190598","-12.940387219190598","-12.940387219190598"
"498","-12.944264829158783","-12.944264829158783","-12.944264829158783"
"499","-12.938724488019943","-12.938724488019943","-12.938724488019943"
"500","-12.94531425833702","-12.94531425833702","-12.94531425833702"
"501","-12.94234511256218","-12.94234511256218","-12.94234511256218"
"502","-12.94263345003128","-12.94263345003128","-12.94263345003128"
"503","-12.94414734840393","-12.94414734840393","-12.94414734840393"
"504","-12.949024587869644","-12.949024587869644","-12.949024587869644"
"505","-12.942659556865692","-12.942659556865692","-12.942659556865692"
"506","-12.944415509700775","-12.944415509700775","-12.944415509700775"
"507","-12.946147054433823","-12.946147054433823","-12.946147054433823"
"508","-12.946337014436722","-12.946337014436722","-12.946337014436722"
"509","-12.945303052663803","-12.945303052663803","-12.945303052663803"
"510","-12.945446699857712","-12.945446699857712","-12.945446699857712"
"511","-12.942488759756088","-12.942488759756088","-12.942488759756088"
"512","-12.943623155355453","-12.943623155355453","-12.943623155355453"
"513","-12.943523466587067","-12.943523466587067","-12.943523466587067"
"514","-12.95064228773117","-12.95064228773117","-12.95064228773117"
"515","-12.947177559137344","-12.947177559137344","-12.947177559137344"
"516","-12.944475412368774","-12.944475412368774","-12.944475412368774"
"517","-12.94518369436264","-12.94518369436264","-12.94518369436264"
"518","-12.94629493355751","-12.94629493355751","-12.94629493355751"
"519","-12.947939574718475","-12.947939574718475","-12.947939574718475"
"520","-12.942932963371277","-12.942932963371277","-12.942932963371277"
"521","-12.94241788983345","-12.94241788983345","-12.94241788983345"
"522","-12.942290365695953","-12.942290365695953","-12.942290365695953"
"523","-12.943030387163162","-12.943030387163162","-12.943030387163162"
"524","-12.946337163448334","-12.946337163448334","-12.946337163448334"
"525","-12.946458637714386","-12.946458637714386","-12.946458637714386"
"526","-12.943106144666672","-12.943106144666672","-12.943106144666672"
"527","-12.93883290886879","-12.93883290886879","-12.93883290886879"
"528","-12.940072566270828","-12.940072566270828","-12.940072566270828"
"529","-12.945814400911331","-12.945814400911331","-12.945814400911331"
"530","-12.94577631354332","-12.94577631354332","-12.94577631354332"
"531","-12.948752760887146","-12.948752760887146","-12.948752760887146"
"532","-12.94912275671959","-12.94912275671959","-12.94912275671959"
"533","-12.948001503944397","-12.948001503944397","-12.948001503944397"
"534","-12.951639324426651","-12.951639324426651","-12.951639324426651"
"535","-12.951715022325516","-12.951715022325516","-12.951715022325516"
"536","-12.951228231191635","-12.951228231191635","-12.951228231191635"
"537","-12.951256453990936","-12.951256453990936","-12.951256453990936"
"538","-12.950879722833633","-12.950879722833633","-12.950879722833633"
"539","-12.952401041984558","-12.952401041984558","-12.952401041984558"
"540","-12.956503063440323","-12.956503063440323","-12.956503063440323"
"541","-12.952198714017868","-12.952198714017868","-12.952198714017868"
"542","-12.954284489154816","-12.954284489154816","-12.954284489154816"
"543","-12.95215192437172","-12.95215192437172","-12.95215192437172"
"544","-12.949976593255997","-12.949976593255997","-12.949976593255997"
"545","-12.946995735168457","-12.946995735168457","-12.946995735168457"
"546","-12.953769505023956","-12.953769505023956","-12.953769505023956"
"547","-12.954615861177444","-12.954615861177444","-12.954615861177444"
"548","-12.953235685825348","-12.953235685825348","-12.953235685825348"
"549","-12.95262262225151","-12.95262262225151","-12.95262262225151"
"550","-12.946783155202866","-12.946783155202866","-12.946783155202866"
"551","-12.951387286186218","-12.951387286186218","-12.951387286186218"
"552","-12.958810329437256","-12.958810329437256","-12.958810329437256"
"553","-12.94685423374176","-12.94685423374176","-12.94685423374176"
"554","-12.95483723282814","-12.95483723282814","-12.95483723282814"
"555","-12.953547596931458","-12.953547596931458","-12.953547596931458"
"556","-12.956205308437347","-12.956205308437347","-12.956205308437347"
"557","-12.951693266630173","-12.951693266630173","-12.951693266630173"
"558","-12.954589039087296","-12.954589039087296","-12.954589039087296"
"559","-12.958075255155563","-12.958075255155563","-12.958075255155563"
"560","-12.955145180225372","-12.955145180225372","-12.955145180225372"
"561","-12.955031007528305","-12.955031007528305","-12.955031007528305"
"562","-12.95691803097725","-12.95691803097725","-12.95691803097725"
"563","-12.956998467445374","-12.956998467445374","-12.956998467445374"
"564","-12.952941656112671","-12.952941656112671","-12.952941656112671"
"565","-12.950808048248291","-12.950808048248291","-12.950808048248291"
"566","-12.95301467180252","-12.95301467180252","-12.95301467180252"
"567","-12.951562851667404","-12.951562851667404","-12.951562851667404"
"568","-12.948403686285019","-12.948403686285019","-12.948403686285019"
"569","-12.955624788999557","-12.955624788999557","-12.955624788999557"
"570","-12.95165804028511","-12.95165804028511","-12.95165804028511"
"571","-12.953388035297394","-12.953388035297394","-12.953388035297394"
"572","-12.951105833053589","-12.951105833053589","-12.951105833053589"
"573","-12.955379337072372","-12.955379337072372","-12.955379337072372"
"574","-12.95510584115982","-12.95510584115982","-12.95510584115982"
"575","-12.951280266046524","-12.951280266046524","-12.951280266046524"
"576","-12.950955361127853","-12.950955361127853","-12.950955361127853"
"577","-12.954512268304825","-12.954512268304825","-12.954512268304825"
"578","-12.952421694993973","-12.952421694993973","-12.952421694993973"
"579","-12.955237627029419","-12.955237627029419","-12.955237627029419"
"580","-12.955244719982147","-12.955244719982147","-12.955244719982147"
"581","-12.959853738546371","-12.959853738546371","-12.959853738546371"
"582","-12.95979118347168","-12.95979118347168","-12.95979118347168"
"583","-12.956745028495789","-12.956745028495789","-12.956745028495789"
"584","-12.954576164484024","-12.954576164484024","-12.954576164484024"
"585","-12.95508897304535","-12.95508897304535","-12.95508897304535"
"586","-12.952265202999115","-12.952265202999115","-12.952265202999115"
"587","-12.951898664236069","-12.951898664236069","-12.951898664236069"
"588","-12.955367118120193","-12.955367118120193","-12.955367118120193"
"589","-12.951690524816513","-12.951690524816513","-12.951690524816513"
"590","-12.953568994998932","-12.953568994998932","-12.953568994998932"
"591","-12.946354389190674","-12.946354389190674","-12.946354389190674"
"592","-12.94877490401268","-12.94877490401268","-12.94877490401268"
"593","-12.948628425598145","-12.948628425598145","-12.948628425598145"
"594","-12.943934231996536","-12.943934231996536","-12.943934231996536"
"595","-12.950179606676102","-12.950179606676102","-12.950179606676102"
"596","-12.950060367584229","-12.950060367584229","-12.950060367584229"
"597","-12.951691716909409","-12.951691716909409","-12.951691716909409"
"598","-12.954726696014404","-12.954726696014404","-12.954726696014404"
"599","-12.953486412763596","-12.953486412763596","-12.953486412763596"
"600","-12.953643292188644","-12.953643292188644","-12.953643292188644"
"601","-12.955279767513275","-12.955279767513275","-12.955279767513275"
"602","-12.959685951471329","-12.959685951471329","-12.959685951471329"
"603","-12.958685278892517","-12.958685278892517","-12.958685278892517"
"604","-12.954706639051437","-12.954706639051437","-12.954706639051437"
"605","-12.957314610481262","-12.957314610481262","-12.957314610481262"
"606","-12.95608076453209","-12.95608076453209","-12.95608076453209"
"607","-12.953378528356552","-12.953378528356552","-12.953378528356552"
"608","-12.956995904445648","-12.956995904445648","-12.956995904445648"
"609","-12.952498316764832","-12.952498316764832","-12.952498316764832"
"610","-12.95427542924881","-12.95427542924881","-12.95427542924881"
"611","-12.954896956682205","-12.954896956682205","-12.954896956682205"
"612","-12.949655801057816","-12.949655801057816","-12.949655801057816"
"613","-12.954024493694305","-12.954024493694305","-12.954024493694305"
"614","-12.954594522714615","-12.954594522714615","-12.954594522714615"
"615","-12.952939748764038","-12.952939748764038","-12.952939748764038"
"616","-12.954246312379837","-12.954246312379837","-12.954246312379837"
"617","-12.959405362606049","-12.959405362606049","-12.959405362606049"
"618","-12.960839539766312","-12.960839539766312","-12.960839539766312"
"619","-12.964267164468765","-12.964267164468765","-12.964267164468765"
"620","-12.961769312620163","-12.961769312620163","-12.961769312620163"
"621","-12.957178384065628","-12.957178384065628","-12.957178384065628"
"622","-12.958994567394257","-12.958994567394257","-12.958994567394257"
"623","-12.959463089704514","-12.959463089704514","-12.959463089704514"
"624","-12.960067719221115","-12.960067719221115","-12.960067719221115"
"625","-12.957946181297302","-12.957946181297302","-12.957946181297302"
"626","-12.960657566785812","-12.960657566785812","-12.960657566785812"
"627","-12.95932000875473","-12.95932000875473","-12.95932000875473"
"628","-12.956030458211899","-12.956030458211899","-12.956030458211899"
"629","-12.960946023464203","-12.960946023464203","-12.960946023464203"
"630","-12.963025242090225","-12.963025242090225","-12.963025242090225"
