"Step","UnsupervisedLearning1 - Loss/train","UnsupervisedLearning1 - Loss/train__MIN","UnsupervisedLearning1 - Loss/train__MAX"
"444","-12.9060244957606","-12.9060244957606","-12.9060244957606"
"445","-12.904803494612375","-12.904803494612375","-12.904803494612375"
"446","-12.905306706825892","-12.905306706825892","-12.905306706825892"
"447","-12.905100852251053","-12.905100852251053","-12.905100852251053"
"448","-12.907687604427338","-12.907687604427338","-12.907687604427338"
"449","-12.906586815913519","-12.906586815913519","-12.906586815913519"
"450","-12.909183571736017","-12.909183571736017","-12.909183571736017"
"451","-12.907801260550817","-12.907801260550817","-12.907801260550817"
"452","-12.908332347869873","-12.908332347869873","-12.908332347869873"
"453","-12.904556612173716","-12.904556612173716","-12.904556612173716"
"454","-12.907237013181051","-12.907237013181051","-12.907237013181051"
"455","-12.904550045728683","-12.904550045728683","-12.904550045728683"
"456","-12.903286844491959","-12.903286844491959","-12.903286844491959"
"457","-12.90263158082962","-12.90263158082962","-12.90263158082962"
"458","-12.906658758719763","-12.906658758719763","-12.906658758719763"
"459","-12.907933404048284","-12.907933404048284","-12.907933404048284"
"460","-12.909726679325104","-12.909726679325104","-12.909726679325104"
"461","-12.90828643242518","-12.90828643242518","-12.90828643242518"
"462","-12.90366338690122","-12.90366338690122","-12.90366338690122"
"463","-12.90536176164945","-12.90536176164945","-12.90536176164945"
"464","-12.903168578942617","-12.903168578942617","-12.903168578942617"
"465","-12.905027270317078","-12.905027270317078","-12.905027270317078"
"466","-12.90729546546936","-12.90729546546936","-12.90729546546936"
"467","-12.910178373257319","-12.910178373257319","-12.910178373257319"
"468","-12.906177620093027","-12.906177620093027","-12.906177620093027"
"469","-12.903336465358734","-12.903336465358734","-12.903336465358734"
"470","-12.906848927338919","-12.906848927338919","-12.906848927338919"
"471","-12.908041715621948","-12.908041715621948","-12.908041715621948"
"472","-12.904463678598404","-12.904463678598404","-12.904463678598404"
"473","-12.901136835416159","-12.901136835416159","-12.901136835416159"
"474","-12.907593647638956","-12.907593647638956","-12.907593647638956"
"475","-12.906998544931412","-12.906998544931412","-12.906998544931412"
"476","-12.90335982044538","-12.90335982044538","-12.90335982044538"
"477","-12.900948286056519","-12.900948286056519","-12.900948286056519"
"478","-12.90649601817131","-12.90649601817131","-12.90649601817131"
"479","-12.909853984912237","-12.909853984912237","-12.909853984912237"
"480","-12.911023298899332","-12.911023298899332","-12.911023298899332"
"481","-12.910028864940008","-12.910028864940008","-12.910028864940008"
"482","-12.912891467412313","-12.912891467412313","-12.912891467412313"
"483","-12.907260904709497","-12.907260904709497","-12.907260904709497"
"484","-12.905588219563166","-12.905588219563166","-12.905588219563166"
"485","-12.907094478607178","-12.907094478607178","-12.907094478607178"
"486","-12.904660254716873","-12.904660254716873","-12.904660254716873"
"487","-12.910631000995636","-12.910631000995636","-12.910631000995636"
"488","-12.914900402228037","-12.914900402228037","-12.914900402228037"
"489","-12.91581016778946","-12.91581016778946","-12.91581016778946"
"490","-12.913844039042791","-12.913844039042791","-12.913844039042791"
"491","-12.91371402144432","-12.91371402144432","-12.91371402144432"
"492","-12.909708768129349","-12.909708768129349","-12.909708768129349"
"493","-12.911174088716507","-12.911174088716507","-12.911174088716507"
"494","-12.911024461189905","-12.911024461189905","-12.911024461189905"
"495","-12.912257115046183","-12.912257115046183","-12.912257115046183"
"496","-12.90880819161733","-12.90880819161733","-12.90880819161733"
"497","-12.909313211838404","-12.909313211838404","-12.909313211838404"
"498","-12.913933604955673","-12.913933604955673","-12.913933604955673"
"499","-12.91196005543073","-12.91196005543073","-12.91196005543073"
"500","-12.914463231960932","-12.914463231960932","-12.914463231960932"
"501","-12.91332588593165","-12.91332588593165","-12.91332588593165"
"502","-12.913515637318293","-12.913515637318293","-12.913515637318293"
"503","-12.912966012954712","-12.912966012954712","-12.912966012954712"
"504","-12.916447748740515","-12.916447748740515","-12.916447748740515"
"505","-12.916134099165598","-12.916134099165598","-12.916134099165598"
"506","-12.91587675611178","-12.91587675611178","-12.91587675611178"
"507","-12.914239704608917","-12.914239704608917","-12.914239704608917"
"508","-12.915036161740622","-12.915036161740622","-12.915036161740622"
"509","-12.917009751001993","-12.917009751001993","-12.917009751001993"
"510","-12.914970636367798","-12.914970636367798","-12.914970636367798"
"511","-12.914979388316473","-12.914979388316473","-12.914979388316473"
"512","-12.911148021618525","-12.911148021618525","-12.911148021618525"
"513","-12.90925187865893","-12.90925187865893","-12.90925187865893"
"514","-12.916668802499771","-12.916668802499771","-12.916668802499771"
"515","-12.918086538712183","-12.918086538712183","-12.918086538712183"
"516","-12.916654954353968","-12.916654954353968","-12.916654954353968"
"517","-12.912633915742239","-12.912633915742239","-12.912633915742239"
"518","-12.914988527695337","-12.914988527695337","-12.914988527695337"
"519","-12.917480488618216","-12.917480488618216","-12.917480488618216"
"520","-12.91311972339948","-12.91311972339948","-12.91311972339948"
"521","-12.914252042770386","-12.914252042770386","-12.914252042770386"
"522","-12.913586874802908","-12.913586874802908","-12.913586874802908"
"523","-12.912025759617487","-12.912025759617487","-12.912025759617487"
"524","-12.916858196258545","-12.916858196258545","-12.916858196258545"
"525","-12.915542900562286","-12.915542900562286","-12.915542900562286"
"526","-12.917495131492615","-12.917495131492615","-12.917495131492615"
"527","-12.911744157473246","-12.911744157473246","-12.911744157473246"
"528","-12.911973178386688","-12.911973178386688","-12.911973178386688"
"529","-12.913641075293222","-12.913641075293222","-12.913641075293222"
"530","-12.9153640071551","-12.9153640071551","-12.9153640071551"
"531","-12.920033941666285","-12.920033941666285","-12.920033941666285"
"532","-12.920110901196798","-12.920110901196798","-12.920110901196798"
"533","-12.91818548242251","-12.91818548242251","-12.91818548242251"
"534","-12.918240586916605","-12.918240586916605","-12.918240586916605"
"535","-12.921993811925253","-12.921993811925253","-12.921993811925253"
"536","-12.920563846826553","-12.920563846826553","-12.920563846826553"
"537","-12.920016507307688","-12.920016507307688","-12.920016507307688"
"538","-12.922053237756094","-12.922053237756094","-12.922053237756094"
"539","-12.92300588885943","-12.92300588885943","-12.92300588885943"
"540","-12.92457111676534","-12.92457111676534","-12.92457111676534"
"541","-12.92387169599533","-12.92387169599533","-12.92387169599533"
"542","-12.923521469036737","-12.923521469036737","-12.923521469036737"
"543","-12.923770815134048","-12.923770815134048","-12.923770815134048"
"544","-12.922811011473337","-12.922811011473337","-12.922811011473337"
"545","-12.917211472988129","-12.917211472988129","-12.917211472988129"
"546","-12.919537663459778","-12.919537663459778","-12.919537663459778"
"547","-12.921665787696838","-12.921665787696838","-12.921665787696838"
"548","-12.92260750134786","-12.92260750134786","-12.92260750134786"
"549","-12.922207176685333","-12.922207176685333","-12.922207176685333"
"550","-12.918803920348486","-12.918803920348486","-12.918803920348486"
"551","-12.919139305750528","-12.919139305750528","-12.919139305750528"
"552","-12.922214110692343","-12.922214110692343","-12.922214110692343"
"553","-12.923048069079718","-12.923048069079718","-12.923048069079718"
"554","-12.922925392786661","-12.922925392786661","-12.922925392786661"
"555","-12.923214962085089","-12.923214962085089","-12.923214962085089"
"556","-12.924277027448019","-12.924277027448019","-12.924277027448019"
"557","-12.922833402951559","-12.922833402951559","-12.922833402951559"
"558","-12.92341003815333","-12.92341003815333","-12.92341003815333"
"559","-12.925529698530832","-12.925529698530832","-12.925529698530832"
"560","-12.925612767537435","-12.925612767537435","-12.925612767537435"
"561","-12.923721919457117","-12.923721919457117","-12.923721919457117"
"562","-12.924798081318537","-12.924798081318537","-12.924798081318537"
"563","-12.925706624984741","-12.925706624984741","-12.925706624984741"
"564","-12.922636638085047","-12.922636638085047","-12.922636638085047"
"565","-12.91985610127449","-12.91985610127449","-12.91985610127449"
"566","-12.922327905893326","-12.922327905893326","-12.922327905893326"
"567","-12.921744465827942","-12.921744465827942","-12.921744465827942"
"568","-12.919891913731893","-12.919891913731893","-12.919891913731893"
"569","-12.920607298612595","-12.920607298612595","-12.920607298612595"
"570","-12.923018227020899","-12.923018227020899","-12.923018227020899"
"571","-12.923749307791391","-12.923749307791391","-12.923749307791391"
"572","-12.922265966733297","-12.922265966733297","-12.922265966733297"
"573","-12.924573302268982","-12.924573302268982","-12.924573302268982"
"574","-12.92705034216245","-12.92705034216245","-12.92705034216245"
"575","-12.925599733988443","-12.925599733988443","-12.925599733988443"
"576","-12.923535813887915","-12.923535813887915","-12.923535813887915"
"577","-12.923710177342096","-12.923710177342096","-12.923710177342096"
"578","-12.921694775422415","-12.921694775422415","-12.921694775422415"
"579","-12.92677033940951","-12.92677033940951","-12.92677033940951"
"580","-12.926252474387487","-12.926252474387487","-12.926252474387487"
"581","-12.926805327335993","-12.926805327335993","-12.926805327335993"
"582","-12.929858893156052","-12.929858893156052","-12.929858893156052"
"583","-12.928735494613647","-12.928735494613647","-12.928735494613647"
"584","-12.925502190987268","-12.925502190987268","-12.925502190987268"
"585","-12.927516967058182","-12.927516967058182","-12.927516967058182"
"586","-12.92685055732727","-12.92685055732727","-12.92685055732727"
"587","-12.92280305425326","-12.92280305425326","-12.92280305425326"
"588","-12.922873258590698","-12.922873258590698","-12.922873258590698"
"589","-12.924650778373083","-12.924650778373083","-12.924650778373083"
"590","-12.92141487201055","-12.92141487201055","-12.92141487201055"
"591","-12.920086959997812","-12.920086959997812","-12.920086959997812"
"592","-12.918567806482315","-12.918567806482315","-12.918567806482315"
"593","-12.918110648790995","-12.918110648790995","-12.918110648790995"
"594","-12.919004480044046","-12.919004480044046","-12.919004480044046"
"595","-12.918704986572266","-12.918704986572266","-12.918704986572266"
"596","-12.921235829591751","-12.921235829591751","-12.921235829591751"
"597","-12.918494284152985","-12.918494284152985","-12.918494284152985"
"598","-12.91936852534612","-12.91936852534612","-12.91936852534612"
"599","-12.923890600601831","-12.923890600601831","-12.923890600601831"
"600","-12.92170254389445","-12.92170254389445","-12.92170254389445"
"601","-12.9235879778862","-12.9235879778862","-12.9235879778862"
"602","-12.925870557626089","-12.925870557626089","-12.925870557626089"
"603","-12.9263762931029","-12.9263762931029","-12.9263762931029"
"604","-12.926388164361319","-12.926388164361319","-12.926388164361319"
"605","-12.926285157601038","-12.926285157601038","-12.926285157601038"
"606","-12.92425063252449","-12.92425063252449","-12.92425063252449"
"607","-12.923600484927496","-12.923600484927496","-12.923600484927496"
"608","-12.92649632692337","-12.92649632692337","-12.92649632692337"
"609","-12.92424296339353","-12.92424296339353","-12.92424296339353"
"610","-12.921617140372595","-12.921617140372595","-12.921617140372595"
"611","-12.923444459835688","-12.923444459835688","-12.923444459835688"
"612","-12.925110260645548","-12.925110260645548","-12.925110260645548"
"613","-12.922202636798223","-12.922202636798223","-12.922202636798223"
"614","-12.923551559448242","-12.923551559448242","-12.923551559448242"
"615","-12.926612784465155","-12.926612784465155","-12.926612784465155"
"616","-12.922175963719686","-12.922175963719686","-12.922175963719686"
"617","-12.926758895317713","-12.926758895317713","-12.926758895317713"
"618","-12.9275910059611","-12.9275910059611","-12.9275910059611"
"619","-12.930055409669876","-12.930055409669876","-12.930055409669876"
"620","-12.931631763776144","-12.931631763776144","-12.931631763776144"
"621","-12.930339078108469","-12.930339078108469","-12.930339078108469"
"622","-12.929176251093546","-12.929176251093546","-12.929176251093546"
"623","-12.929148008426031","-12.929148008426031","-12.929148008426031"
"624","-12.928365737199783","-12.928365737199783","-12.928365737199783"
"625","-12.927278339862823","-12.927278339862823","-12.927278339862823"
"626","-12.929130067427954","-12.929130067427954","-12.929130067427954"
"627","-12.926892360051474","-12.926892360051474","-12.926892360051474"
"628","-12.927228778600693","-12.927228778600693","-12.927228778600693"
"629","-12.92701730132103","-12.92701730132103","-12.92701730132103"
"630","-12.929831137259802","-12.929831137259802","-12.929831137259802"
